ts_unix_ms,t_ms,pcie_link_gen,pcie_link_width,pcie_link_ref_GiB_s,pcie_tx_GiB_s,pcie_rx_GiB_s,pcie_total_GiB_s,pcie_tx_util_pct,pcie_rx_util_pct,pcie_total_util_pct,pcie_tx_peak_util_pct,pcie_rx_peak_util_pct,pcie_total_peak_util_pct,pcie_tx_cum_GiB,pcie_rx_cum_GiB,pcie_total_cum_GiB,util_gpu_pct,util_mem_pct,gpu_mem_used_GiB,gpu_mem_total_GiB,gpu_mem_used_pct,sm_clock_mhz,mem_clock_mhz,power_w,cpu_util_pct,cpu_mem_used_GiB,cpu_mem_avail_GiB,cpu_mem_used_pct
1774765432747,427199,4,16,29.340386,0.016297,0.067008,0.083305,0.056,0.228,0.284,52.749,5.574,54.342,164.225418,22.405333,186.630751,100.000,83.000,68.808105,80.000000,86.010,1275.000,1593.000,260.225,0.700,45.897881,205.515919,18.300
1774765432847,427299,4,16,29.340386,0.138487,0.045029,0.183516,0.472,0.153,0.625,52.749,5.574,54.342,164.239284,22.409841,186.649126,100.000,83.000,68.808105,80.000000,86.010,1275.000,1593.000,260.979,0.700,45.896404,205.517395,18.300
1774765432947,427399,4,16,29.340386,0.011408,0.053551,0.064959,0.039,0.183,0.221,52.749,5.574,54.342,164.240424,22.415194,186.655618,100.000,83.000,68.808105,80.000000,86.010,1275.000,1593.000,260.052,0.400,45.895687,205.518112,18.300
1774765433047,427499,4,16,29.340386,0.014296,0.059278,0.073574,0.049,0.202,0.251,52.749,5.574,54.342,164.241856,22.421132,186.662988,100.000,83.000,68.808105,80.000000,86.010,1275.000,1593.000,260.979,0.400,45.895447,205.518353,18.300
1774765433147,427599,4,16,29.340386,0.011548,0.046146,0.057694,0.039,0.157,0.197,52.749,5.574,54.342,164.243009,22.425739,186.668748,100.000,83.000,68.808105,80.000000,86.010,1275.000,1593.000,260.052,0.400,45.895447,205.518353,18.300
1774765433247,427699,4,16,29.340386,0.132946,0.068778,0.201724,0.453,0.234,0.688,52.749,5.574,54.342,164.256313,22.432621,186.688935,100.000,83.000,68.808105,80.000000,86.010,1275.000,1593.000,260.473,0.400,45.895203,205.518597,18.300
1774765433347,427799,4,16,29.340386,0.017323,0.046705,0.064028,0.059,0.159,0.218,52.749,5.574,54.342,164.258046,22.437294,186.695340,100.000,83.000,68.808105,80.000000,86.010,1275.000,1593.000,260.473,0.400,45.894932,205.518867,18.300
1774765433447,427899,4,16,29.340386,0.011734,0.076089,0.087823,0.040,0.259,0.299,52.749,5.574,54.342,164.259217,22.444889,186.704106,100.000,83.000,68.808105,80.000000,86.010,1275.000,1593.000,260.052,0.600,45.894691,205.519108,18.300
1774765433547,427999,4,16,29.340386,0.040047,0.137183,0.177230,0.136,0.468,0.604,52.749,5.574,54.342,164.263223,22.458609,186.721832,100.000,67.000,68.808105,80.000000,86.010,1110.000,1593.000,309.753,0.300,45.894405,205.519394,18.300
1774765433647,428099,4,16,29.340386,12.562377,0.368664,12.931041,42.816,1.257,44.072,52.749,5.574,54.342,165.519092,22.495465,188.014556,100.000,67.000,68.808105,80.000000,86.010,1095.000,1593.000,259.029,0.300,45.894100,205.519699,18.300
1774765433747,428199,4,16,29.340386,0.084191,0.363728,0.447919,0.287,1.240,1.527,52.749,5.574,54.342,165.527516,22.531861,188.059378,100.000,23.000,68.808105,80.000000,86.010,1095.000,1593.000,264.466,0.300,45.893856,205.519943,18.300
1774765433847,428299,4,16,29.340386,0.011128,0.052666,0.063794,0.038,0.179,0.217,52.749,5.574,54.342,165.528631,22.537138,188.065769,100.000,23.000,68.808105,80.000000,86.010,1095.000,1593.000,254.032,0.500,45.893631,205.520168,18.300
1774765433947,428399,4,16,29.340386,0.011362,0.044517,0.055879,0.039,0.152,0.190,52.749,5.574,54.342,165.529767,22.541588,188.071356,100.000,23.000,68.808105,80.000000,86.010,1215.000,1593.000,236.877,0.400,45.893490,205.520309,18.300
1774765434047,428499,4,16,29.340386,0.135833,0.055552,0.191385,0.463,0.189,0.652,52.749,5.574,54.342,165.543352,22.547144,188.090496,100.000,23.000,68.808105,80.000000,86.010,1260.000,1593.000,257.162,0.400,45.893475,205.520325,18.300
1774765434147,428599,4,16,29.340386,0.011781,0.042421,0.054202,0.040,0.145,0.185,52.749,5.574,54.342,165.544530,22.551384,188.095913,100.000,56.000,68.808105,80.000000,86.010,1275.000,1593.000,256.741,0.400,45.893475,205.520325,18.300
1774765434247,428699,4,16,29.340386,0.141328,0.053271,0.194599,0.482,0.182,0.663,52.749,5.574,54.342,165.558654,22.556708,188.115361,100.000,56.000,68.808105,80.000000,86.010,1275.000,1593.000,261.400,0.600,45.894421,205.519379,18.300
1774765434347,428799,4,16,29.340386,0.011827,0.043027,0.054854,0.040,0.147,0.187,52.749,5.574,54.342,165.559836,22.561010,188.120847,100.000,84.000,68.808105,80.000000,86.010,1275.000,1593.000,260.473,0.700,45.910828,205.502972,18.300
1774765434447,428899,4,16,29.340386,0.013690,0.081676,0.095366,0.047,0.278,0.325,52.749,5.574,54.342,165.561205,22.569174,188.130379,100.000,84.000,68.808105,80.000000,86.010,1275.000,1593.000,262.092,0.800,45.910480,205.503319,18.300
1774765434547,428999,4,16,29.340386,0.142585,0.045728,0.188313,0.486,0.156,0.642,52.749,5.574,54.342,165.575475,22.573751,188.149226,100.000,84.000,68.808105,80.000000,86.010,1275.000,1593.000,260.979,0.500,45.909229,205.504570,18.300
1774765434647,429099,4,16,29.340386,0.011734,0.056996,0.068730,0.040,0.194,0.234,52.749,5.574,54.342,165.576648,22.579447,188.156094,100.000,84.000,68.808105,80.000000,86.010,1275.000,1593.000,260.473,0.900,45.913204,205.500595,18.300
1774765434747,429199,4,16,29.340386,0.134623,0.056484,0.191107,0.459,0.193,0.651,52.749,5.574,54.342,165.590114,22.585097,188.175210,100.000,84.000,68.808105,80.000000,86.010,1275.000,1593.000,261.400,0.600,45.911015,205.502785,18.300
1774765434847,429299,4,16,29.340386,0.016111,0.044843,0.060954,0.055,0.153,0.208,52.749,5.574,54.342,165.591724,22.589578,188.181302,100.000,84.000,68.808105,80.000000,86.010,1275.000,1593.000,260.473,0.400,45.911018,205.502781,18.300
1774765434947,429399,4,16,29.340386,0.138953,0.057695,0.196649,0.474,0.197,0.670,52.749,5.574,54.342,165.605625,22.595350,188.200975,100.000,84.000,68.808105,80.000000,86.010,1275.000,1593.000,261.400,0.400,45.910778,205.503021,18.300
1774765435047,429499,4,16,29.340386,0.011455,0.044796,0.056251,0.039,0.153,0.192,52.749,5.574,54.342,165.606770,22.599829,188.206600,100.000,84.000,68.808105,80.000000,86.010,1275.000,1593.000,261.400,0.400,45.910778,205.503021,18.300
1774765435147,429599,4,16,29.340386,0.011501,0.068778,0.080279,0.039,0.234,0.274,52.749,5.574,54.342,165.607920,22.606706,188.214626,100.000,84.000,68.808105,80.000000,86.010,1275.000,1593.000,260.473,0.400,45.910305,205.503494,18.300
1774765435247,429699,4,16,29.340386,0.011734,0.042701,0.054435,0.040,0.146,0.186,52.749,5.574,54.342,165.609094,22.610977,188.220071,100.000,84.000,68.808105,80.000000,86.010,1275.000,1593.000,261.400,0.400,45.910305,205.503494,18.300
1774765435347,429799,4,16,29.340386,0.137044,0.043166,0.180210,0.467,0.147,0.614,52.749,5.574,54.342,165.622796,22.615293,188.238088,100.000,84.000,68.808105,80.000000,86.010,1275.000,1593.000,260.979,0.700,45.922344,205.491455,18.300
1774765435447,429899,4,16,29.340386,0.015925,0.051641,0.067567,0.054,0.176,0.230,52.749,5.574,54.342,165.624389,22.620459,188.244848,100.000,84.000,68.808105,80.000000,86.010,1260.000,1593.000,257.680,0.800,45.919685,205.494114,18.300
1774765435547,429999,4,16,29.340386,0.011734,0.159395,0.171129,0.040,0.543,0.583,52.749,5.574,54.342,165.625562,22.636395,188.261957,100.000,84.000,68.808105,80.000000,86.010,1275.000,1593.000,261.400,0.500,45.912598,205.501202,18.300
1774765435647,430099,4,16,29.340386,0.044563,0.164191,0.208755,0.152,0.560,0.711,52.749,5.574,54.342,165.630014,22.652796,188.282810,100.000,84.000,68.808105,80.000000,86.010,1275.000,1593.000,258.101,0.600,45.912045,205.501755,18.300
1774765435747,430199,4,16,29.340386,0.037997,0.159489,0.197486,0.130,0.544,0.673,52.749,5.574,54.342,165.633815,22.668754,188.302569,100.000,81.000,68.808105,80.000000,86.010,1110.000,1593.000,272.080,0.300,45.912025,205.501774,18.300
1774765435847,430299,4,16,29.340386,0.040186,0.143051,0.183237,0.137,0.488,0.625,52.749,5.574,54.342,165.637837,22.683069,188.320906,100.000,81.000,68.808105,80.000000,86.010,1110.000,1593.000,263.784,0.600,45.913322,205.500477,18.300
1774765435947,430399,4,16,29.340386,0.034831,0.151992,0.186823,0.119,0.518,0.637,52.749,5.574,54.342,165.641317,22.698257,188.339574,100.000,53.000,68.808105,80.000000,86.010,1095.000,1593.000,254.538,0.400,45.911919,205.501881,18.300
1774765436047,430499,4,16,29.340386,0.085588,0.376161,0.461749,0.292,1.282,1.574,52.749,5.574,54.342,165.649884,22.735908,188.385793,100.000,53.000,68.808105,80.000000,86.010,1095.000,1593.000,258.273,0.400,45.911617,205.502182,18.300
1774765436147,430599,4,16,29.340386,0.084191,0.377464,0.461656,0.287,1.287,1.573,52.749,5.574,54.342,165.658292,22.773602,188.431893,100.000,21.000,68.808105,80.000000,86.010,1110.000,1593.000,265.041,0.300,45.911617,205.502182,18.300
1774765436247,430699,4,16,29.340386,0.032224,0.138534,0.170757,0.110,0.472,0.582,52.749,5.574,54.342,165.661516,22.787462,188.448978,100.000,21.000,68.808105,80.000000,86.010,1110.000,1593.000,268.950,0.300,45.911617,205.502182,18.300
1774765436347,430799,4,16,29.340386,0.032363,0.137183,0.169546,0.110,0.468,0.578,52.749,5.574,54.342,165.664752,22.801180,188.465932,100.000,19.000,68.808105,80.000000,86.010,1095.000,1593.000,253.779,0.300,45.911858,205.501942,18.300
1774765436447,430899,4,16,29.340386,0.010710,0.040512,0.051222,0.037,0.138,0.175,52.749,5.574,54.342,165.665826,22.805245,188.471071,100.000,19.000,68.808105,80.000000,86.010,1125.000,1593.000,222.415,0.500,45.911350,205.502449,18.300
1774765436547,430999,4,16,29.340386,0.012992,0.058812,0.071804,0.044,0.200,0.245,52.749,5.574,54.342,165.667128,22.811136,188.478264,100.000,21.000,68.808105,80.000000,86.010,1260.000,1593.000,248.345,0.400,45.911343,205.502457,18.300
1774765436647,431099,4,16,29.340386,0.138394,0.042002,0.180396,0.472,0.143,0.615,52.749,5.574,54.342,165.680917,22.815321,188.496238,100.000,21.000,68.808105,80.000000,86.010,1275.000,1593.000,260.052,0.400,45.911312,205.502487,18.300
1774765436747,431199,4,16,29.340386,0.011408,0.040931,0.052339,0.039,0.140,0.178,52.749,5.574,54.342,165.682056,22.819409,188.501465,100.000,65.000,68.808105,80.000000,86.010,1290.000,1593.000,264.711,0.400,45.911282,205.502518,18.300
1774765436847,431299,4,16,29.340386,0.134576,0.063656,0.198232,0.459,0.217,0.676,52.749,5.574,54.342,165.695521,22.825778,188.521299,100.000,65.000,68.808105,80.000000,86.010,1290.000,1593.000,264.290,0.400,45.911037,205.502762,18.300
1774765436947,431399,4,16,29.340386,0.011362,0.041490,0.052852,0.039,0.141,0.180,52.749,5.574,54.342,165.696657,22.829925,188.526582,100.000,81.000,68.808105,80.000000,86.010,1290.000,1593.000,264.536,0.500,45.909325,205.504475,18.300
1774765437047,431499,4,16,29.340386,0.011687,0.066449,0.078136,0.040,0.226,0.266,52.749,5.574,54.342,165.697826,22.836570,188.534395,100.000,81.000,68.808105,80.000000,86.010,1290.000,1593.000,264.711,0.400,45.908615,205.505184,18.300
1774765437147,431599,4,16,29.340386,0.011408,0.041490,0.052897,0.039,0.141,0.180,52.749,5.574,54.342,165.698966,22.840718,188.539685,100.000,81.000,68.808105,80.000000,86.010,1290.000,1593.000,264.114,0.400,45.908615,205.505184,18.300
1774765437247,431699,4,16,29.340386,0.016717,0.044610,0.061327,0.057,0.152,0.209,52.749,5.574,54.342,165.700641,22.845187,188.545828,100.000,81.000,68.808105,80.000000,86.010,1290.000,1593.000,264.536,0.400,45.907974,205.505825,18.300
1774765437347,431799,4,16,29.340386,0.011083,0.043492,0.054575,0.038,0.148,0.186,52.749,5.574,54.342,165.701748,22.849532,188.551280,100.000,81.000,68.808105,80.000000,86.010,1290.000,1593.000,264.711,0.400,45.907974,205.505825,18.300
1774765437447,431899,4,16,29.340386,0.011083,0.047125,0.058208,0.038,0.161,0.198,52.749,5.574,54.342,165.702856,22.854243,188.557099,100.000,81.000,68.808105,80.000000,86.010,1290.000,1593.000,264.711,0.400,45.907974,205.505825,18.300
1774765437547,431999,4,16,29.340386,0.015646,0.050664,0.066310,0.053,0.173,0.226,52.749,5.574,54.342,165.704420,22.859307,188.563727,100.000,81.000,68.808105,80.000000,86.010,1290.000,1593.000,264.290,0.400,45.907974,205.505825,18.300
1774765437647,432099,4,16,29.340386,0.011036,0.043446,0.054482,0.038,0.148,0.186,52.749,5.574,54.342,165.705524,22.863654,188.569178,100.000,81.000,68.808105,80.000000,86.010,1290.000,1593.000,265.393,0.400,45.907974,205.505825,18.300
1774765437747,432199,4,16,29.340386,0.015273,0.053597,0.068871,0.052,0.183,0.235,52.749,5.574,54.342,165.707065,22.869061,188.576126,100.000,81.000,68.808105,80.000000,86.010,1290.000,1593.000,264.711,0.700,45.907845,205.505955,18.300
1774765437847,432299,4,16,29.340386,0.011036,0.040838,0.051874,0.038,0.139,0.177,52.749,5.574,54.342,165.708159,22.873110,188.581269,100.000,81.000,68.808105,80.000000,86.010,1290.000,1593.000,265.041,0.800,45.910976,205.502823,18.300
1774765437947,432399,4,16,29.340386,0.014342,0.044610,0.058952,0.049,0.152,0.201,52.749,5.574,54.342,165.709593,22.877570,188.587162,100.000,82.000,68.808105,80.000000,86.010,1290.000,1593.000,264.290,0.500,45.911461,205.502338,18.300
1774765438047,432499,4,16,29.340386,0.016438,0.041397,0.057835,0.056,0.141,0.197,52.749,5.574,54.342,165.711238,22.881713,188.592951,100.000,82.000,68.808105,80.000000,86.010,1290.000,1593.000,263.609,0.400,45.911461,205.502338,18.300
1774765438147,432599,4,16,29.340386,0.134902,0.044098,0.179000,0.460,0.150,0.610,52.749,5.574,54.342,165.724729,22.886123,188.610852,100.000,82.000,68.808105,80.000000,86.010,1275.000,1593.000,265.462,0.400,45.911461,205.502338,18.300
1774765438247,432699,4,16,29.340386,0.011175,0.166520,0.177695,0.038,0.568,0.606,52.749,5.574,54.342,165.725845,22.902752,188.628597,100.000,82.000,68.808105,80.000000,86.010,1275.000,1593.000,259.546,0.500,45.911350,205.502449,18.300
1774765438347,432799,4,16,29.340386,0.011595,0.064960,0.076554,0.040,0.221,0.261,52.749,5.574,54.342,165.727004,22.909247,188.636251,100.000,77.000,68.808105,80.000000,86.010,1275.000,1593.000,259.546,0.400,45.911350,205.502449,18.300
1774765438447,432899,4,16,29.340386,0.138534,0.041536,0.180070,0.472,0.142,0.614,52.749,5.574,54.342,165.740863,22.913402,188.654265,100.000,77.000,68.808105,80.000000,86.010,1275.000,1593.000,258.779,0.400,45.911213,205.502586,18.300
1774765438547,432999,4,16,29.340386,0.011362,0.041583,0.052945,0.039,0.142,0.180,52.749,5.574,54.342,165.741999,22.917561,188.659560,100.000,81.000,68.808105,80.000000,86.010,1275.000,1593.000,259.029,0.400,45.911053,205.502747,18.300
1774765438647,433099,4,16,29.340386,0.011362,0.050338,0.061700,0.039,0.172,0.210,52.749,5.574,54.342,165.743136,22.922595,188.665731,100.000,81.000,68.808105,80.000000,86.010,1275.000,1593.000,259.546,0.400,45.911053,205.502747,18.300
1774765438747,433199,4,16,29.340386,0.139605,0.042515,0.182119,0.476,0.145,0.621,52.749,5.574,54.342,165.757110,22.926851,188.683962,100.000,80.000,68.808105,80.000000,86.010,1275.000,1593.000,259.546,0.400,45.910450,205.503349,18.300
1774765438847,433299,4,16,29.340386,0.011175,0.044098,0.055273,0.038,0.150,0.188,52.749,5.574,54.342,165.758228,22.931261,188.689489,100.000,80.000,68.808105,80.000000,86.010,1275.000,1593.000,258.779,0.500,45.910442,205.503357,18.300
1774765438947,433399,4,16,29.340386,0.011036,0.066543,0.077579,0.038,0.227,0.264,52.749,5.574,54.342,165.759330,22.937906,188.697236,100.000,80.000,68.808105,80.000000,86.010,1275.000,1593.000,259.029,0.400,45.909119,205.504681,18.300
1774765439047,433499,4,16,29.340386,0.016623,0.047031,0.063655,0.057,0.160,0.217,52.749,5.574,54.342,165.760991,22.942606,188.703597,100.000,80.000,68.808105,80.000000,86.010,1275.000,1593.000,259.029,0.400,45.909119,205.504681,18.300
1774765439147,433599,4,16,29.340386,0.135600,0.043352,0.178952,0.462,0.148,0.610,52.749,5.574,54.342,165.774554,22.946942,188.721496,100.000,80.000,68.808105,80.000000,86.010,1275.000,1593.000,259.029,0.400,45.909119,205.504681,18.300
1774765439247,433699,4,16,29.340386,0.011083,0.048009,0.059092,0.038,0.164,0.201,52.749,5.574,54.342,165.775663,22.951749,188.727412,100.000,80.000,68.808105,80.000000,86.010,1275.000,1593.000,259.546,0.700,45.915127,205.498672,18.300
1774765439347,433799,4,16,29.340386,0.011036,0.069849,0.080885,0.038,0.238,0.276,52.749,5.574,54.342,165.776766,22.958729,188.735495,100.000,80.000,68.808105,80.000000,86.010,1275.000,1593.000,259.546,0.700,45.906132,205.507668,18.300
1774765439447,433899,4,16,29.340386,0.011036,0.043074,0.054110,0.038,0.147,0.184,52.749,5.574,54.342,165.777869,22.963033,188.740902,100.000,80.000,68.808105,80.000000,86.010,1275.000,1593.000,259.546,0.700,45.910217,205.503582,18.300
1774765439547,433999,4,16,29.340386,0.011128,0.043119,0.054248,0.038,0.147,0.185,52.749,5.574,54.342,165.778982,22.967348,188.746330,100.000,80.000,68.808105,80.000000,86.010,1275.000,1593.000,259.546,0.700,45.910217,205.503582,18.300
1774765439647,434099,4,16,29.340386,0.013876,0.052386,0.066262,0.047,0.179,0.226,52.749,5.574,54.342,165.780370,22.972586,188.752956,100.000,80.000,68.808105,80.000000,86.010,1275.000,1593.000,260.225,0.700,45.910439,205.503361,18.300
1774765439747,434199,4,16,29.340386,0.011083,0.043446,0.054528,0.038,0.148,0.186,52.749,5.574,54.342,165.781478,22.976930,188.758409,100.000,80.000,68.808105,80.000000,86.010,1275.000,1593.000,260.052,0.800,45.916470,205.497330,18.300
1774765439847,434299,4,16,29.340386,0.042048,0.174762,0.216810,0.143,0.596,0.739,52.749,5.574,54.342,165.785679,22.994391,188.780071,100.000,80.000,68.808105,80.000000,86.010,1125.000,1593.000,258.273,0.600,45.918873,205.494926,18.300
1774765439947,434399,4,16,29.340386,12.919446,0.148685,13.068131,44.033,0.507,44.540,52.749,5.574,54.342,167.077546,23.009259,190.086805,100.000,80.000,68.808105,80.000000,86.010,1110.000,1593.000,281.794,0.400,45.919113,205.494686,18.300
1774765440047,434499,4,16,29.340386,0.038184,0.170152,0.208336,0.130,0.580,0.710,52.749,5.574,54.342,167.081368,23.026287,190.107655,100.000,80.000,68.808105,80.000000,86.010,1110.000,1593.000,255.730,0.300,45.916794,205.497005,18.300
1774765440147,434599,4,16,29.340386,13.710697,0.190362,13.901059,46.730,0.649,47.379,52.749,5.574,54.342,168.451588,23.045312,191.496899,100.000,27.000,68.808105,80.000000,86.010,1095.000,1593.000,259.029,0.500,45.916679,205.497120,18.300
1774765440247,434699,4,16,29.340386,0.044331,0.205123,0.249454,0.151,0.699,0.850,52.749,5.574,54.342,168.456020,23.065822,191.521843,100.000,27.000,68.808105,80.000000,86.010,1110.000,1593.000,249.625,0.300,45.916679,205.497120,18.300
1774765440347,434799,4,16,29.340386,15.464332,0.141979,15.606311,52.707,0.484,53.191,52.749,5.574,54.342,170.003362,23.080029,193.083391,100.000,20.000,68.808105,80.000000,86.010,1110.000,1593.000,256.570,0.400,45.916439,205.497360,18.300
1774765440447,434899,4,16,29.340386,0.034552,0.153854,0.188406,0.118,0.524,0.642,52.749,5.574,54.342,170.006816,23.095410,193.102226,100.000,20.000,68.808105,80.000000,86.010,1095.000,1593.000,263.784,0.300,45.916199,205.497601,18.300
1774765440547,434999,4,16,29.340386,13.619987,0.059558,13.679544,46.421,0.203,46.624,52.749,5.574,54.342,171.369704,23.101369,194.471074,100.000,19.000,68.808105,80.000000,86.010,1095.000,1593.000,262.514,0.300,45.916199,205.497601,18.300
1774765440647,435099,4,16,29.340386,0.010710,0.039627,0.050337,0.037,0.135,0.172,52.749,5.574,54.342,171.370777,23.105337,194.476113,100.000,19.000,68.808105,80.000000,86.010,1200.000,1593.000,258.684,0.500,45.916183,205.497616,18.300
1774765440747,435199,4,16,29.340386,0.138720,0.040047,0.178766,0.473,0.136,0.609,52.749,5.574,54.342,171.384649,23.109342,194.493990,100.000,24.000,68.808105,80.000000,86.010,1230.000,1593.000,238.747,0.500,45.915760,205.498039,18.300
1774765440847,435299,4,16,29.340386,0.017136,0.054528,0.071664,0.058,0.186,0.244,52.749,5.574,54.342,171.386359,23.114785,194.501144,100.000,24.000,68.808105,80.000000,86.010,1260.000,1593.000,249.957,0.700,45.917812,205.495987,18.300
1774765440947,435399,4,16,29.340386,0.010849,0.039441,0.050290,0.037,0.134,0.171,52.749,5.574,54.342,171.387444,23.118730,194.506174,100.000,77.000,68.808105,80.000000,86.010,1260.000,1593.000,259.201,0.500,45.921406,205.492393,18.300
1774765441047,435499,4,16,29.340386,0.280188,0.063981,0.344169,0.955,0.218,1.173,52.749,5.574,54.342,171.415512,23.125139,194.540651,100.000,77.000,68.808105,80.000000,86.010,1260.000,1593.000,260.052,0.400,45.920887,205.492912,18.300
1774765441147,435599,4,16,29.340386,0.010710,0.042561,0.053270,0.037,0.145,0.182,52.749,5.574,54.342,171.416582,23.129391,194.545973,100.000,79.000,68.808105,80.000000,86.010,1260.000,1593.000,260.979,0.400,45.920818,205.492981,18.300
1774765441247,435699,4,16,29.340386,0.010896,0.039627,0.050523,0.037,0.135,0.172,52.749,5.574,54.342,171.417671,23.133353,194.551024,100.000,79.000,68.808105,80.000000,86.010,1260.000,1593.000,260.052,0.400,45.920818,205.492981,18.300
1774765441347,435799,4,16,29.340386,0.132713,0.040279,0.172993,0.452,0.137,0.590,52.749,5.574,54.342,171.430943,23.137381,194.568323,100.000,79.000,68.808105,80.000000,86.010,1260.000,1593.000,260.052,0.400,45.920578,205.493221,18.300
1774765441447,435899,4,16,29.340386,0.010803,0.069988,0.080791,0.037,0.239,0.275,52.749,5.574,54.342,171.432022,23.144376,194.576398,100.000,79.000,68.808105,80.000000,86.010,1260.000,1593.000,260.473,0.400,45.920517,205.493282,18.300
1774765441547,435999,4,16,29.340386,0.137230,0.062491,0.199721,0.468,0.213,0.681,52.749,5.574,54.342,171.445769,23.150635,194.596404,100.000,79.000,68.808105,80.000000,86.010,1260.000,1593.000,260.473,0.400,45.920277,205.493523,18.300
1774765441647,436099,4,16,29.340386,0.011175,0.039907,0.051082,0.038,0.136,0.174,52.749,5.574,54.342,171.446885,23.154622,194.601507,100.000,79.000,68.808105,80.000000,86.010,1260.000,1593.000,260.646,0.400,45.920219,205.493580,18.300
1774765441747,436199,4,16,29.340386,0.010756,0.152457,0.163214,0.037,0.520,0.556,52.749,5.574,54.342,171.447962,23.169878,194.617840,100.000,79.000,68.808105,80.000000,86.010,1260.000,1593.000,260.473,0.400,45.920219,205.493580,18.300
1774765441847,436299,4,16,29.340386,0.010803,0.046612,0.057415,0.037,0.159,0.196,52.749,5.574,54.342,171.449045,23.174554,194.623599,100.000,79.000,68.808105,80.000000,86.010,1260.000,1593.000,260.473,0.400,45.920113,205.493687,18.300
1774765441947,436399,4,16,29.340386,0.138674,0.040139,0.178813,0.473,0.137,0.609,52.749,5.574,54.342,171.462858,23.178552,194.641410,100.000,79.000,68.808105,80.000000,86.010,1260.000,1593.000,260.052,0.400,45.919147,205.494652,18.300
1774765442047,436499,4,16,29.340386,0.016391,0.043492,0.059883,0.056,0.148,0.204,52.749,5.574,54.342,171.464501,23.182913,194.647415,100.000,79.000,68.808105,80.000000,86.010,1260.000,1593.000,260.052,0.400,45.918674,205.495125,18.300
1774765442147,436599,4,16,29.340386,0.011548,0.046100,0.057648,0.039,0.157,0.196,52.749,5.574,54.342,171.465654,23.187515,194.653170,100.000,79.000,68.808105,80.000000,86.010,1260.000,1593.000,260.979,0.400,45.918674,205.495125,18.300
1774765442247,436699,4,16,29.340386,0.283261,0.061234,0.344495,0.965,0.209,1.174,52.749,5.574,54.342,171.493962,23.193635,194.687597,100.000,79.000,68.808105,80.000000,86.010,1260.000,1593.000,261.400,0.400,45.918621,205.495178,18.300
1774765442347,436799,4,16,29.340386,0.010849,0.042887,0.053736,0.037,0.146,0.183,52.749,5.574,54.342,171.495048,23.197927,194.692975,100.000,79.000,68.808105,80.000000,86.010,1260.000,1593.000,260.473,0.400,45.918381,205.495419,18.300
1774765442447,436899,4,16,29.340386,0.010849,0.028917,0.039766,0.037,0.099,0.136,52.749,5.574,54.342,171.496132,23.200817,194.696949,100.000,79.000,68.808105,80.000000,86.010,1260.000,1593.000,260.979,0.400,45.918606,205.495193,18.300
1774765442547,436999,4,16,29.340386,0.005075,0.072876,0.077951,0.017,0.248,0.266,52.749,5.574,54.342,171.496639,23.208100,194.704739,100.000,79.000,68.808105,80.000000,86.010,1260.000,1593.000,260.979,0.600,45.918179,205.495621,18.300
1774765442647,437099,4,16,29.340386,0.042515,0.193854,0.236369,0.145,0.661,0.806,52.749,5.574,54.342,171.500890,23.227480,194.728370,100.000,79.000,68.808105,80.000000,86.010,1110.000,1593.000,283.554,0.300,45.917862,205.495937,18.300
1774765442747,437199,4,16,29.340386,0.039488,0.171922,0.211410,0.135,0.586,0.721,52.749,5.574,54.342,171.504836,23.244663,194.749499,100.000,73.000,68.808105,80.000000,86.010,1110.000,1593.000,254.369,0.500,45.918110,205.495689,18.300
1774765442847,437299,4,16,29.340386,0.040885,0.173831,0.214716,0.139,0.592,0.732,52.749,5.574,54.342,171.508924,23.262044,194.770968,100.000,73.000,68.808105,80.000000,86.010,1110.000,1593.000,268.022,0.700,45.921745,205.492054,18.300
1774765442947,437399,4,16,29.340386,0.042095,0.192039,0.234134,0.143,0.655,0.798,52.749,5.574,54.342,171.513137,23.281260,194.794396,100.000,21.000,68.808105,80.000000,86.010,1110.000,1593.000,265.815,0.400,45.914124,205.499676,18.300
1774765443047,437499,4,16,29.340386,0.040745,0.178860,0.219604,0.139,0.610,0.748,52.749,5.574,54.342,171.517211,23.299144,194.816354,100.000,21.000,68.808105,80.000000,86.010,1095.000,1593.000,268.350,0.300,45.913914,205.499886,18.300
1774765443147,437599,4,16,29.340386,0.040326,0.181561,0.221887,0.137,0.619,0.756,52.749,5.574,54.342,171.521245,23.317310,194.838555,100.000,20.000,68.808105,80.000000,86.010,1095.000,1593.000,258.101,0.300,45.913280,205.500519,18.300
1774765443247,437699,4,16,29.340386,0.039394,0.180257,0.219651,0.134,0.614,0.749,52.749,5.574,54.342,171.525185,23.335334,194.860518,100.000,20.000,68.808105,80.000000,86.010,1095.000,1593.000,259.879,0.300,45.913280,205.500519,18.300
1774765443347,437799,4,16,29.340386,0.010849,0.062491,0.073340,0.037,0.213,0.250,52.749,5.574,54.342,171.526271,23.341590,194.867861,100.000,20.000,68.808105,80.000000,86.010,1095.000,1593.000,254.369,0.500,45.913258,205.500542,18.300
1774765443447,437899,4,16,29.340386,0.137603,0.039767,0.177370,0.469,0.136,0.605,52.749,5.574,54.342,171.540007,23.345560,194.885567,100.000,20.000,68.808105,80.000000,86.010,1215.000,1593.000,227.086,0.400,45.912987,205.500813,18.300
